Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Fuel_Efficiency_km_per_liter,Delay_Probability,Actual_Delay,Risk_Level,Recommended_Action
121.01,21.16,24.88,57.55,39.91,24.29,Clear,Medium,8,3,84.61,4.863745980707396,0.28681309285987905,1,LOW,Normal operation
38.57,15.37,8.01,52.39,29.32,22.42,Cloudy,Medium,1,3,82.5,4.8152309612983775,0.17970613204134747,0,LOW,Normal operation
29.66,26.83,17.16,22.93,36.18,14.32,Heavy_Rain,High,17,2,83.11,1.7284382284382285,0.641761863537349,1,HIGH,Increase trip monitoring
80.61,36.1,19.19,64.05,39.69,22.91,Clear,Low,13,3,70.76,4.2006253256904635,0.1357768555664758,0,LOW,Normal operation
87.57,27.15,18.29,41.94,39.11,20.74,Cloudy,High,1,4,71.4,4.7878622197922365,0.3307254885275555,1,MEDIUM,Monitor trip
101.13,38.59,26.28,58.5,34.6,24.33,Clear,Low,4,4,92.5,3.8481735159817347,0.18610059129628487,0,LOW,Normal operation
69.06,16.58,13.39,29.1,32.08,30.9,Rain,High,5,5,64.29,5.157580283793876,0.6579840056764606,1,HIGH,Increase trip monitoring
104.24,21.21,23.86,33.27,35.76,24.23,Rain,Medium,6,1,85.75,4.368818105616094,0.6105546845539567,0,HIGH,Increase trip monitoring
135.93,25.07,27.24,47.62,47.09,27.89,Clear,Medium,16,4,78.61,4.990088105726873,0.4924343811876275,1,MEDIUM,Monitor trip
131.04,28.21,32.77,20.0,45.99,29.94,Rain,High,3,1,75.41,3.998779371376258,0.8124218173445371,1,CRITICAL,Critical monitoring - High traffic
21.57,38.23,14.31,50.73,43.37,24.52,Clear,Medium,15,4,92.1,1.5073375262054507,0.1773720162938656,0,LOW,Normal operation
24.78,17.84,15.06,27.51,43.47,24.53,Rain,High,3,2,89.99,1.6454183266932272,0.6189097416465267,0,HIGH,Increase trip monitoring
117.13,31.87,24.06,49.99,36.14,20.38,Cloudy,Medium,15,3,70.67,4.868246051537822,0.28920932112471437,0,LOW,Normal operation
145.14,30.23,31.31,34.53,27.94,32.23,Clear,High,2,4,85.16,4.635579687000958,0.5171309170057018,0,HIGH,Increase trip monitoring
68.85,22.38,14.47,61.46,31.4,27.71,Clear,Low,16,5,77.13,4.7581202487906005,0.2562413044441451,0,LOW,Normal operation
64.83,32.17,22.84,20.0,22.73,29.42,Rain,High,19,2,85.02,2.838441330998249,0.5183054776714602,1,HIGH,Increase trip monitoring
78.18,25.23,20.47,41.58,38.63,24.57,Clear,Low,4,1,77.71,3.8192476795310215,0.1479070068170893,0,LOW,Normal operation
43.68,19.71,11.84,51.36,36.71,32.87,Rain,Low,11,4,75.0,3.689189189189189,0.2472164374039445,0,LOW,Normal operation
82.82,39.16,23.21,50.76,40.0,19.9,Cloudy,Low,15,5,86.13,3.568289530374838,0.23932285009996027,0,LOW,Normal operation
49.09,24.8,19.12,24.95,29.1,25.28,Heavy_Rain,Low,6,3,78.58,2.567468619246862,0.572884041032801,1,HIGH,Increase trip monitoring
113.28,15.65,23.44,56.42,36.48,20.3,Clear,Low,3,2,74.62,4.832764505119454,0.22311517132792252,0,LOW,Normal operation
115.87,26.42,28.87,38.69,22.36,27.93,Clear,Medium,12,2,76.63,4.013508832698303,0.34804012279593644,0,MEDIUM,Monitor trip
102.69,32.09,20.21,45.76,36.46,23.7,Clear,Medium,4,2,84.55,5.081147946561108,0.31851656797378647,0,MEDIUM,Monitor trip
95.88,29.85,19.8,46.13,40.37,28.56,Clear,Low,10,4,73.59,4.842424242424242,0.13278664215274105,0,LOW,Normal operation
86.36,22.86,14.39,35.96,15.0,19.06,Cloudy,Medium,6,4,84.08,6.001389854065323,0.2984444109488622,0,LOW,Normal operation
144.32,27.53,28.36,54.31,37.91,24.89,Clear,Low,3,5,90.64,5.08885754583921,0.3673810142082957,0,MEDIUM,Monitor trip
122.15,22.35,30.17,37.31,27.07,18.68,Heavy_Rain,Low,6,4,81.26,4.048723897911833,0.5502359411422998,1,HIGH,Increase trip monitoring
142.54,15.73,26.49,31.15,27.83,21.61,Clear,High,1,0,77.98,5.3808984522461305,0.5419674218651342,0,HIGH,Increase trip monitoring
58.53,25.41,17.01,38.62,34.85,26.63,Heavy_Rain,Low,14,5,97.68,3.440917107583774,0.3682079494197614,1,MEDIUM,Monitor trip
57.88,39.41,21.96,42.91,24.9,31.17,Cloudy,High,15,9,75.96,2.6357012750455375,0.5499671384337375,0,HIGH,Increase trip monitoring
55.58,20.18,16.41,26.18,49.35,25.3,Heavy_Rain,Low,20,4,93.14,3.3869591712370504,0.6817458310637936,1,HIGH,Increase trip monitoring
23.78,18.34,6.53,40.18,29.26,16.99,Clear,Low,8,3,78.98,3.641653905053599,0.18928590382498797,0,LOW,Normal operation
111.2,23.99,23.19,52.41,30.53,29.01,Clear,Low,16,0,72.36,4.795170332039672,0.19643535522692754,0,LOW,Normal operation
124.06,25.11,24.22,31.75,20.19,22.66,Cloudy,High,14,6,82.08,5.122213047068539,0.7141040440939576,1,CRITICAL,Critical monitoring - High traffic
113.33,31.2,25.03,59.46,29.68,29.62,Clear,Low,5,4,84.68,4.527766679984019,0.1522711315923293,1,LOW,Normal operation
84.34,34.66,21.09,41.28,32.43,22.0,Cloudy,Medium,16,3,83.9,3.9990516832622096,0.21099036857426332,0,LOW,Normal operation
143.69,20.74,26.65,47.21,40.37,26.18,Cloudy,Low,18,3,66.62,5.3917448405253285,0.24382673716704242,0,LOW,Normal operation
109.54,15.45,24.94,20.0,22.09,29.81,Heavy_Rain,Medium,7,6,69.79,4.392141138732959,0.8591898739795809,0,CRITICAL,Critical monitoring - Heavy rain risk
59.03,31.85,16.07,44.63,40.64,20.2,Cloudy,Low,1,5,82.18,3.673304293714997,0.2880494378160899,0,LOW,Normal operation
24.88,39.85,13.12,41.96,40.58,21.34,Clear,Medium,20,3,82.24,1.8963414634146343,0.2292862726499509,1,LOW,Normal operation
57.78,34.37,22.62,45.21,16.1,28.76,Clear,Low,1,1,90.9,2.5543766578249336,0.14769611496474117,0,LOW,Normal operation
77.25,39.64,24.89,44.39,50.91,25.33,Cloudy,Medium,2,1,69.7,3.10365608678184,0.41096604546991117,0,MEDIUM,Monitor trip
60.03,28.6,13.97,42.44,36.09,28.06,Clear,Low,13,3,88.57,4.2970651395848245,0.13436077024954568,0,LOW,Normal operation
46.52,18.15,17.3,20.0,34.37,33.7,Heavy_Rain,Low,17,3,79.86,2.6890173410404623,0.5256731967268887,1,HIGH,Increase trip monitoring
145.93,31.59,30.71,62.23,29.31,20.01,Clear,Medium,7,1,73.12,4.751872354281993,0.26855792966539066,0,LOW,Normal operation
128.33,22.1,25.29,62.49,39.75,19.62,Clear,Low,19,2,72.81,5.074337682878609,0.20966418335819884,0,LOW,Normal operation
53.14,38.89,19.61,38.87,33.73,35.8,Cloudy,High,20,0,81.67,2.7098419173890873,0.3717577917849892,1,MEDIUM,Monitor trip
128.71,33.29,23.42,46.72,41.2,29.77,Clear,Medium,7,1,89.9,5.495730145175064,0.2476932636207412,1,LOW,Normal operation
37.97,30.5,13.86,49.95,27.31,26.11,Cloudy,Low,11,6,92.83,2.7395382395382395,0.2563681948695132,0,LOW,Normal operation
84.52,27.96,18.99,57.9,27.59,36.55,Clear,Low,7,3,62.92,4.4507635597682995,0.14755767067700468,0,LOW,Normal operation
145.72,15.66,24.77,47.34,43.69,34.66,Clear,High,19,1,84.69,5.88292289059346,0.3323572913133675,0,MEDIUM,Monitor trip
142.42,30.29,31.28,49.36,29.04,23.04,Clear,Medium,20,5,96.46,4.553069053708439,0.34146298219009885,0,MEDIUM,Monitor trip
28.91,21.82,6.12,51.95,20.42,28.66,Cloudy,Low,1,5,85.66,4.723856209150327,0.2607051877847287,0,LOW,Normal operation
47.73,29.28,16.34,54.3,30.46,25.19,Clear,Low,20,1,78.03,2.9210526315789473,0.11793667742424618,0,LOW,Normal operation
29.92,18.28,6.18,59.99,24.5,19.83,Cloudy,Low,17,1,90.35,4.841423948220065,0.20657229732473978,0,LOW,Normal operation
43.84,26.14,13.82,49.58,49.25,30.24,Clear,Medium,13,4,89.96,3.1722141823444288,0.2859486525084126,1,LOW,Normal operation
30.16,29.55,11.37,46.23,48.14,27.81,Cloudy,Low,15,5,59.89,2.65259454705365,0.5004731117064968,0,HIGH,Increase trip monitoring
34.57,20.34,10.46,43.86,46.4,23.51,Rain,Low,18,1,68.29,3.3049713193116634,0.3463237194535994,1,MEDIUM,Monitor trip
121.91,29.15,25.06,52.42,42.08,22.89,Rain,Low,16,3,83.73,4.864724660814046,0.3231700730595649,1,MEDIUM,Monitor trip
90.18,35.98,19.06,63.85,30.77,23.81,Clear,Low,11,2,84.52,4.731374606505772,0.12365863422455753,0,LOW,Normal operation
144.73,33.3,30.32,45.99,30.9,31.26,Clear,Low,10,4,79.12,4.773416886543536,0.17395257034774914,1,LOW,Normal operation
53.88,23.95,12.71,36.23,38.27,32.64,Rain,High,2,3,89.15,4.239181746656176,0.5235002537344623,0,HIGH,Increase trip monitoring
53.83,36.78,16.96,45.08,26.35,18.5,Clear,Medium,1,2,83.58,3.173938679245283,0.2319379498592471,1,LOW,Normal operation
125.96,27.64,24.23,50.63,31.78,32.35,Cloudy,Medium,17,0,77.84,5.198514238547255,0.27472448291658264,0,LOW,Normal operation
92.81,35.82,23.54,35.99,35.05,24.18,Heavy_Rain,Low,4,3,92.91,3.9426508071367885,0.4213168176083916,0,MEDIUM,Monitor trip
45.69,32.3,13.84,46.22,47.06,25.27,Clear,Low,20,3,83.65,3.301300578034682,0.20638328461460137,0,LOW,Normal operation
37.41,28.15,15.83,51.13,34.29,15.89,Clear,Low,4,3,80.78,2.3632343651295007,0.1438687663242068,0,LOW,Normal operation
148.03,20.62,27.92,49.43,25.51,25.33,Cloudy,Medium,19,2,77.2,5.301934097421203,0.3066376764637032,0,MEDIUM,Monitor trip
130.74,37.08,28.22,44.78,16.59,21.56,Cloudy,High,3,3,72.95,4.6328844790928425,0.5040789664077169,1,HIGH,Increase trip monitoring
31.5,21.6,6.09,52.93,42.95,21.01,Rain,Low,19,2,84.05,5.172413793103448,0.2714637075506281,1,LOW,Normal operation
113.19,38.31,25.3,43.22,34.62,21.55,Heavy_Rain,Low,6,5,83.53,4.473913043478261,0.5542929973133164,0,HIGH,Increase trip monitoring
45.65,22.26,15.57,26.57,27.94,33.9,Heavy_Rain,Low,3,1,88.82,2.9319203596660244,0.6298424510009255,0,HIGH,Increase trip monitoring
36.0,19.98,5.79,51.93,29.56,28.39,Cloudy,Low,15,1,80.89,6.217616580310881,0.15938978279547023,0,LOW,Normal operation
135.73,21.01,26.28,41.94,41.46,32.83,Rain,Low,18,0,88.27,5.16476407914764,0.30825184545441053,0,MEDIUM,Monitor trip
26.82,20.69,14.87,28.74,28.38,25.69,Rain,Medium,7,4,84.18,1.8036314727639544,0.4329584566289851,0,MEDIUM,Monitor trip
52.79,23.57,13.29,59.7,37.33,22.78,Rain,Low,7,2,81.14,3.9721595184349137,0.2616530919609218,0,LOW,Normal operation
149.15,30.55,36.79,20.0,30.6,23.46,Clear,High,19,4,80.59,4.054090785539549,0.5328817464982915,0,HIGH,Increase trip monitoring
144.18,25.33,31.72,52.92,24.86,23.24,Clear,Medium,19,1,85.11,4.545397225725095,0.29904083604089116,1,LOW,Normal operation
105.73,29.58,25.14,53.92,36.68,23.11,Clear,Medium,4,3,81.88,4.205648369132856,0.3211692497113721,1,MEDIUM,Monitor trip
89.09,16.39,17.91,56.1,39.51,35.26,Clear,Low,20,1,78.47,4.974316024567281,0.14544886544702046,1,LOW,Normal operation
139.53,37.51,30.25,31.77,34.9,24.1,Cloudy,High,12,2,83.67,4.612561983471075,0.6375334594719511,0,HIGH,Increase trip monitoring
25.5,36.87,12.79,34.92,39.77,28.59,Cloudy,Low,15,3,77.16,1.9937451133698203,0.25120347431298534,1,LOW,Normal operation
86.73,34.24,23.27,42.07,33.96,23.7,Cloudy,Medium,16,4,86.47,3.7271164589600345,0.21453052854289273,0,LOW,Normal operation
104.79,21.0,21.98,36.19,32.9,20.98,Rain,Low,14,4,79.96,4.767515923566879,0.44003077439615723,1,MEDIUM,Monitor trip
132.4,23.95,27.64,48.64,27.95,25.24,Clear,Medium,18,6,72.75,4.790159189580319,0.4641293704727064,1,MEDIUM,Monitor trip
121.63,28.19,26.35,52.47,35.2,26.86,Rain,Low,19,4,91.14,4.615939278937381,0.3351769519505762,1,MEDIUM,Monitor trip
75.51,37.9,22.07,36.16,36.19,27.57,Rain,Low,10,2,93.54,3.4213864975079296,0.2774497554561512,0,LOW,Normal operation
34.98,34.57,13.97,45.33,34.36,24.19,Rain,Low,17,4,80.42,2.5039370078740153,0.2524380925713321,1,LOW,Normal operation
135.2,33.19,27.26,44.24,30.17,20.98,Cloudy,Low,9,3,85.58,4.959647835656639,0.22814791361674436,0,LOW,Normal operation
83.66,18.94,17.8,61.95,53.77,27.22,Clear,Low,20,3,86.54,4.699999999999999,0.28782741932431116,0,LOW,Normal operation
27.88,33.29,13.91,32.17,32.95,33.44,Rain,Medium,13,3,73.71,2.00431344356578,0.37839312869568226,1,MEDIUM,Monitor trip
130.65,29.75,28.24,38.38,43.62,24.41,Heavy_Rain,Low,15,4,78.5,4.626416430594901,0.5685657714037239,1,HIGH,Increase trip monitoring
22.44,32.31,9.26,35.92,35.72,25.03,Rain,Low,2,0,95.78,2.4233261339092875,0.2874096226667893,0,LOW,Normal operation
144.15,32.26,33.19,35.31,38.4,24.26,Cloudy,Medium,1,4,94.08,4.343175655317867,0.4608077684486733,1,MEDIUM,Monitor trip
130.28,15.21,30.53,25.63,33.6,23.72,Heavy_Rain,Low,17,4,79.21,4.267278087127416,0.6672095180529938,0,HIGH,Increase trip monitoring
37.55,39.47,14.32,57.46,38.76,23.77,Cloudy,Low,4,3,83.14,2.622206703910614,0.1637488875277874,0,LOW,Normal operation
95.28,26.43,19.65,56.89,46.58,29.15,Clear,Low,12,3,68.86,4.848854961832061,0.14876363399708142,0,LOW,Normal operation
143.17,15.54,26.51,35.4,36.37,33.74,Rain,Low,20,1,93.4,5.4006035458317605,0.40028579590886354,1,MEDIUM,Monitor trip
26.29,22.02,10.53,62.82,52.59,22.28,Clear,Low,3,0,86.19,2.4966761633428303,0.28789451024145174,0,LOW,Normal operation
34.04,32.6,12.22,43.27,39.22,20.5,Clear,Medium,5,4,78.31,2.785597381342062,0.20158683967527025,1,LOW,Normal operation
69.21,34.41,16.91,63.88,27.46,26.17,Clear,Low,10,3,79.11,4.09284447072738,0.13834507205127597,0,LOW,Normal operation
135.69,33.92,32.55,30.14,31.61,14.36,Cloudy,High,2,3,77.47,4.168663594470046,0.7039192821471252,1,CRITICAL,Critical monitoring - High traffic
71.88,18.6,13.79,49.72,43.24,20.55,Rain,Low,8,3,78.61,5.212472806381435,0.31671745162179105,0,MEDIUM,Monitor trip
43.53,31.39,16.71,47.18,31.72,33.75,Clear,Medium,12,3,79.8,2.6050269299820465,0.17036654789475056,1,LOW,Normal operation
132.49,29.45,32.17,32.5,39.57,26.61,Rain,Medium,11,3,77.6,4.118433322971713,0.6245800248132704,1,HIGH,Increase trip monitoring
132.43,34.83,28.73,54.25,38.41,26.06,Clear,Medium,6,3,86.83,4.609467455621302,0.26957468384895433,1,LOW,Normal operation
88.62,29.35,22.14,59.26,44.84,29.81,Clear,Low,19,2,88.55,4.002710027100271,0.1299477702549547,0,LOW,Normal operation
123.65,18.31,25.81,49.97,21.93,19.94,Clear,Low,1,1,95.19,4.790778767919411,0.34118262854987846,0,MEDIUM,Monitor trip
123.08,36.2,30.57,48.68,25.24,20.68,Clear,Low,19,3,63.5,4.026169447170428,0.21548965754537844,0,LOW,Normal operation
73.94,33.1,20.28,30.49,20.33,25.06,Cloudy,High,13,4,89.86,3.645956607495069,0.4816650807028718,0,MEDIUM,Monitor trip
54.11,35.26,21.09,36.31,32.33,28.25,Heavy_Rain,Medium,16,2,73.59,2.5656709340919868,0.4319744831759556,0,MEDIUM,Monitor trip
91.41,26.51,19.74,57.65,38.22,29.64,Clear,Medium,17,5,86.82,4.630699088145897,0.23679218920683945,0,LOW,Normal operation
137.02,17.42,24.5,46.16,46.33,25.17,Rain,Low,17,4,67.13,5.59265306122449,0.5586067117410002,0,HIGH,Increase trip monitoring
110.43,39.63,26.41,28.7,44.27,26.74,Rain,Medium,13,4,87.67,4.181370692919349,0.6744033902439701,0,HIGH,Increase trip monitoring
91.95,16.63,22.41,26.4,42.66,26.35,Heavy_Rain,Medium,10,2,83.17,4.103078982597055,0.636390826276376,0,HIGH,Increase trip monitoring
52.18,22.8,12.42,62.11,37.84,32.43,Clear,Low,12,2,87.02,4.201288244766506,0.12014302652779837,0,LOW,Normal operation
77.49,36.39,20.64,44.08,48.25,19.26,Rain,Low,8,1,81.64,3.7543604651162785,0.33335089281146885,1,MEDIUM,Monitor trip
100.35,15.12,18.76,59.26,35.64,33.6,Cloudy,Low,19,3,83.66,5.3491471215351805,0.2644964896406469,0,LOW,Normal operation
112.15,30.7,28.22,22.6,29.21,27.85,Heavy_Rain,Medium,5,5,87.51,3.9741318214032604,0.7835388997891328,0,CRITICAL,Critical monitoring - Heavy rain risk
96.23,30.75,25.12,45.7,26.26,24.83,Clear,High,14,2,64.64,3.830812101910828,0.20135711698315065,0,LOW,Normal operation
71.97,25.21,18.31,21.96,55.26,26.2,Rain,High,10,2,90.53,3.9306389950846534,0.6360307291884482,1,HIGH,Increase trip monitoring
107.82,19.33,23.42,35.77,40.19,31.28,Clear,High,2,1,87.69,4.603757472245943,0.49005934119076894,1,MEDIUM,Monitor trip
149.27,20.55,28.68,57.55,29.19,21.3,Clear,Medium,5,4,82.76,5.204672245467225,0.29702046558502465,1,LOW,Normal operation
85.44,17.24,17.51,64.74,34.36,25.39,Clear,Low,17,1,77.66,4.879497430039977,0.12767996794215994,0,LOW,Normal operation
23.44,16.34,9.75,42.92,25.55,30.2,Cloudy,Low,12,1,88.23,2.404102564102564,0.15648359260749556,0,LOW,Normal operation
99.14,31.32,23.7,50.1,23.57,32.39,Clear,Medium,12,0,82.43,4.183122362869199,0.15778314989448636,0,LOW,Normal operation
80.08,25.38,17.31,49.27,50.82,28.29,Clear,Medium,20,2,79.62,4.626227614095899,0.245518439305415,0,LOW,Normal operation
98.66,36.13,19.86,37.62,37.45,29.93,Clear,Medium,3,2,93.26,4.967774420946626,0.2416743287402491,0,LOW,Normal operation
102.19,17.52,22.81,40.56,42.55,29.36,Cloudy,Medium,16,1,89.91,4.480052608505042,0.3588232330305007,0,MEDIUM,Monitor trip
98.46,17.9,16.16,56.95,31.13,26.91,Clear,Low,19,2,76.25,6.092821782178217,0.15152215699369312,0,LOW,Normal operation
30.96,20.8,15.26,30.62,24.24,23.1,Clear,Medium,13,1,71.2,2.0288335517693317,0.3328949748589937,1,MEDIUM,Monitor trip
52.8,34.71,19.24,24.3,31.16,24.09,Rain,High,10,5,88.1,2.7442827442827444,0.552068325040257,1,HIGH,Increase trip monitoring
32.74,17.79,6.83,61.3,48.49,25.78,Clear,Low,11,2,62.86,4.793557833089312,0.2727813995042624,0,LOW,Normal operation
74.37,18.01,15.03,49.26,32.43,24.6,Clear,Low,4,4,78.15,4.9481037924151705,0.1563911025875588,0,LOW,Normal operation
58.91,20.22,17.95,31.6,24.28,17.99,Rain,Medium,17,5,80.12,3.2818941504178274,0.47055764104000036,1,MEDIUM,Monitor trip
75.16,25.8,18.66,46.21,35.54,22.29,Cloudy,Low,9,3,77.43,4.027867095391211,0.17637920592277304,0,LOW,Normal operation
68.35,36.27,16.24,41.27,34.91,27.37,Cloudy,High,19,1,92.0,4.208743842364532,0.33509155102057225,1,MEDIUM,Monitor trip
34.57,17.77,12.38,42.61,46.49,19.13,Clear,High,2,3,84.38,2.7924071082390953,0.3974192246607992,0,MEDIUM,Monitor trip
114.98,33.88,26.35,43.82,44.35,18.51,Clear,Medium,8,2,80.33,4.363567362428842,0.3342930286636655,0,MEDIUM,Monitor trip
149.6,37.12,30.32,42.62,48.13,27.35,Clear,Medium,13,1,83.4,4.934036939313984,0.4102968778978477,0,MEDIUM,Monitor trip
27.33,35.84,14.62,38.94,32.76,28.44,Clear,High,4,2,67.25,1.8693570451436388,0.31570393413962067,1,MEDIUM,Monitor trip
55.18,37.14,17.13,41.46,33.11,27.22,Cloudy,Medium,14,4,92.41,3.221249270286048,0.22338185769955263,1,LOW,Normal operation
66.82,33.98,17.69,52.72,28.22,30.23,Cloudy,Medium,20,1,87.19,3.77727529677784,0.14494096308679316,1,LOW,Normal operation
91.75,31.8,24.7,62.56,42.04,22.86,Clear,Low,16,3,84.3,3.714574898785425,0.12241634794457706,0,LOW,Normal operation
148.96,36.09,35.08,48.06,27.69,26.41,Clear,High,11,2,72.29,4.246294184720639,0.24085926252996367,0,LOW,Normal operation
95.05,25.35,22.91,54.82,41.93,21.49,Cloudy,Low,17,4,88.12,4.1488432998690525,0.1164916284410444,0,LOW,Normal operation
72.31,35.5,19.97,65.41,32.75,15.45,Clear,Low,2,5,73.91,3.6209313970956436,0.2311679743721117,0,LOW,Normal operation
95.92,38.52,25.12,49.25,37.41,24.14,Clear,Medium,12,3,96.68,3.8184713375796178,0.18090030235822804,0,LOW,Normal operation
33.25,17.2,12.46,43.47,26.34,20.98,Rain,Medium,12,3,71.24,2.6685393258426964,0.2988744101586182,1,LOW,Normal operation
21.89,18.61,5.0,52.02,17.6,25.0,Cloudy,Medium,13,3,81.77,4.378,0.234195900867113,0,LOW,Normal operation
51.12,31.42,13.83,64.7,37.57,23.02,Rain,Low,1,3,82.91,3.6963123644251623,0.2565984382973583,1,LOW,Normal operation
102.48,24.79,21.35,41.37,22.49,26.29,Rain,Low,4,2,94.75,4.8,0.5275825937399744,0,HIGH,Increase trip monitoring
135.18,33.17,27.75,46.93,38.14,19.37,Cloudy,Medium,3,4,86.23,4.871351351351351,0.3881940706894375,0,MEDIUM,Monitor trip
38.19,20.53,10.87,60.14,26.14,24.93,Clear,Medium,6,0,85.87,3.513339466421343,0.18652973647022975,0,LOW,Normal operation
30.28,15.68,6.33,43.99,27.4,19.17,Clear,Medium,4,1,68.01,4.783570300157978,0.2297418776826286,0,LOW,Normal operation
116.88,23.18,21.69,38.18,47.27,26.25,Clear,High,5,3,91.72,5.3886583679114795,0.5310532104275814,0,HIGH,Increase trip monitoring
68.1,22.6,11.72,46.87,40.72,21.41,Rain,Medium,7,2,76.93,5.810580204778156,0.3163655788365912,0,MEDIUM,Monitor trip
146.87,36.11,27.77,36.54,29.97,25.0,Cloudy,Medium,13,5,77.65,5.288800864241988,0.5823474274156629,1,HIGH,Increase trip monitoring
52.57,34.35,16.48,58.7,45.4,22.25,Clear,Low,1,5,76.14,3.1899271844660193,0.3542507569831463,1,MEDIUM,Monitor trip
96.86,24.07,20.29,49.73,28.34,28.28,Cloudy,Low,12,1,85.54,4.773780187284377,0.1388940369313785,0,LOW,Normal operation
50.51,20.64,11.29,35.83,29.94,21.16,Cloudy,High,11,4,89.62,4.473870682019486,0.44020737262008114,0,MEDIUM,Monitor trip
85.43,33.5,18.7,62.56,28.5,19.88,Clear,Low,17,2,78.1,4.568449197860963,0.11915213681944686,0,LOW,Normal operation
148.23,26.89,29.84,50.25,26.67,30.35,Clear,Low,7,2,88.04,4.967493297587131,0.15239051661882685,0,LOW,Normal operation
119.08,34.33,25.68,36.28,35.19,20.69,Clear,High,4,2,82.49,4.637071651090342,0.4681435596509454,0,MEDIUM,Monitor trip
87.21,37.99,21.22,46.54,28.85,27.9,Clear,Medium,7,3,99.12,4.109802073515551,0.17962715881876945,0,LOW,Normal operation
37.18,28.36,15.4,24.76,24.79,26.46,Cloudy,High,9,1,85.46,2.414285714285714,0.47583109658469985,1,MEDIUM,Monitor trip
144.1,32.98,32.05,42.81,36.34,23.64,Clear,High,2,2,73.65,4.49609984399376,0.4579162995152912,0,MEDIUM,Monitor trip
51.3,32.67,14.94,55.34,31.58,24.47,Clear,Low,20,8,95.56,3.433734939759036,0.1904245397443211,0,LOW,Normal operation
70.25,26.51,23.54,34.31,47.29,20.53,Cloudy,High,6,5,81.62,2.98428207306712,0.5475094970225758,1,HIGH,Increase trip monitoring
122.78,15.87,27.31,57.39,32.89,26.45,Clear,Low,8,2,83.24,4.495789088246064,0.20366580991878727,0,LOW,Normal operation
40.26,32.78,13.7,36.23,48.38,33.46,Rain,Medium,6,4,79.03,2.9386861313868615,0.3906346765015142,0,MEDIUM,Monitor trip
110.68,18.75,22.38,46.16,35.62,17.06,Clear,Low,10,1,96.86,4.945487042001788,0.19528443461081624,0,LOW,Normal operation
76.31,19.94,18.41,35.9,22.75,24.78,Heavy_Rain,Low,13,8,75.78,4.145029875067898,0.6380464751920721,1,HIGH,Increase trip monitoring
92.74,17.69,18.05,49.41,22.38,22.76,Clear,Low,7,4,87.81,5.137950138504155,0.1659071845005162,0,LOW,Normal operation
134.75,36.54,32.39,48.93,31.88,24.8,Cloudy,Medium,13,3,76.9,4.160234640321087,0.2909766949590708,0,LOW,Normal operation
124.92,26.94,26.67,48.97,38.54,25.2,Clear,Medium,8,2,77.36,4.683914510686164,0.2945673222507896,0,LOW,Normal operation
117.26,38.0,29.49,51.22,38.6,19.23,Rain,Medium,11,4,84.84,3.976263140047474,0.40313875466892835,0,MEDIUM,Monitor trip
144.22,15.81,24.2,40.5,43.81,26.55,Clear,High,1,2,89.49,5.959504132231405,0.4117095581834615,0,MEDIUM,Monitor trip
143.94,18.69,24.26,67.65,27.98,30.73,Clear,Low,9,0,74.66,5.933223413025556,0.1399432943217012,1,LOW,Normal operation
117.57,27.32,29.0,29.08,28.14,18.33,Heavy_Rain,Medium,17,1,81.95,4.054137931034482,0.7007662462782167,1,CRITICAL,Critical monitoring - Heavy rain risk
138.23,15.64,25.73,41.9,24.02,22.52,Cloudy,High,12,8,74.71,5.372328021764477,0.5568717545605513,0,HIGH,Increase trip monitoring
148.44,16.81,28.59,43.34,35.87,14.1,Clear,Low,16,1,79.77,5.19202518363064,0.2037374970775228,0,LOW,Normal operation
