Trip_ID,Truck_ID,Driver_ID,Date,Mine,Destination,Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Delay,Fuel_Efficiency_km_per_liter,Loading_Time_Group,Experience_Group
TRIP-07091,TRK-060,DRV-148,2026-11-18,Mine_D,Railway_Yard_B,83.95,30.59,21.06,57.81,34.41,35.18,Clear,Low,18,2,75.75,0,3.986229819563153,30-40 min,13-20 years
TRIP-02018,TRK-077,DRV-001,2026-11-18,Mine_A,Railway_Yard_A,142.57,21.68,31.87,20.02,45.87,30.02,Heavy_Rain,High,17,2,91.96,1,4.473486037025415,40-50 min,13-20 years
TRIP-06749,TRK-030,DRV-069,2026-11-18,Mine_A,Railway_Yard_A,103.88,37.34,25.45,41.58,17.92,23.31,Cloudy,High,16,0,70.05,0,4.081728880157171,Under 30 min,13-20 years
TRIP-02725,TRK-062,DRV-009,2026-11-18,Mine_A,Railway_Yard_A,133.77,20.62,29.11,42.28,27.83,20.67,Clear,Low,13,2,95.67,0,4.595328065956716,Under 30 min,13-20 years
TRIP-05910,TRK-052,DRV-048,2026-11-18,Mine_D,Railway_Yard_A,142.53,38.35,26.77,40.41,26.34,26.35,Clear,High,7,0,81.65,1,5.324243556219649,Under 30 min,4-7 years
TRIP-04937,TRK-018,DRV-106,2026-11-18,Mine_A,Power_Plant_B,60.16,38.54,22.08,57.25,40.32,28.72,Cloudy,Low,5,1,96.33,0,2.7246376811594204,40-50 min,4-7 years
TRIP-05547,TRK-087,DRV-080,2026-11-18,Mine_B,Railway_Yard_B,87.57,27.15,18.29,41.94,39.11,20.74,Cloudy,High,1,4,71.4,1,4.7878622197922365,30-40 min,1-3 years
TRIP-05642,TRK-067,DRV-029,2026-11-18,Mine_D,Power_Plant_A,91.0,22.36,22.57,34.91,22.84,22.57,Clear,High,14,3,75.51,0,4.031900753212229,Under 30 min,13-20 years
TRIP-05195,TRK-099,DRV-010,2026-11-18,Mine_A,Power_Plant_A,119.59,23.03,24.75,38.11,36.67,27.86,Rain,Medium,2,3,90.09,0,4.831919191919192,30-40 min,1-3 years
TRIP-08322,TRK-005,DRV-098,2026-11-19,Mine_B,Power_Plant_A,127.01,19.52,25.27,36.59,40.76,29.79,Rain,High,16,4,84.22,1,5.026117926394935,40-50 min,13-20 years
TRIP-07980,TRK-098,DRV-029,2026-11-19,Mine_C,Railway_Yard_B,36.81,19.27,5.28,49.58,38.27,24.71,Clear,Low,19,4,76.41,0,6.971590909090909,30-40 min,13-20 years
TRIP-06944,TRK-019,DRV-045,2026-11-19,Mine_C,Power_Plant_B,138.27,15.16,22.8,45.63,45.1,27.82,Clear,Medium,19,4,83.73,1,6.064473684210527,40-50 min,13-20 years
TRIP-01831,TRK-035,DRV-071,2026-11-19,Mine_C,Railway_Yard_A,57.78,34.37,22.62,45.21,16.1,28.76,Clear,Low,1,1,90.9,0,2.5543766578249336,Under 30 min,1-3 years
TRIP-02419,TRK-068,DRV-019,2026-11-19,Mine_B,Power_Plant_B,64.4,29.2,16.12,52.02,27.91,35.33,Clear,Medium,5,5,68.42,1,3.9950372208436726,Under 30 min,4-7 years
TRIP-04636,TRK-065,DRV-055,2026-11-19,Mine_A,Power_Plant_B,95.86,31.99,20.64,48.44,43.53,24.0,Cloudy,Medium,16,3,64.84,0,4.64437984496124,40-50 min,13-20 years
TRIP-04629,TRK-081,DRV-057,2026-11-19,Mine_A,Railway_Yard_B,29.15,30.9,14.43,32.13,30.77,24.19,Clear,Medium,5,4,86.43,0,2.02009702009702,30-40 min,4-7 years
TRIP-05309,TRK-097,DRV-172,2026-11-19,Mine_C,Power_Plant_A,110.25,30.47,25.33,23.35,24.65,23.87,Rain,High,12,0,75.41,1,4.35254638768259,Under 30 min,8-12 years
TRIP-06242,TRK-070,DRV-015,2026-11-19,Mine_A,Railway_Yard_A,97.0,37.99,23.08,49.62,36.18,23.4,Cloudy,Medium,13,7,80.38,0,4.202772963604853,30-40 min,13-20 years
TRIP-08228,TRK-087,DRV-111,2026-11-19,Mine_A,Power_Plant_A,96.4,35.41,23.13,61.85,40.75,25.2,Clear,Low,10,2,90.01,0,4.167747514051016,40-50 min,8-12 years
TRIP-01210,TRK-036,DRV-134,2026-11-19,Mine_D,Railway_Yard_B,130.92,28.32,28.93,39.83,38.21,18.58,Clear,High,12,1,86.03,1,4.525406152782578,30-40 min,8-12 years
TRIP-05363,TRK-043,DRV-090,2026-11-19,Mine_D,Railway_Yard_B,104.52,28.0,23.43,44.9,36.58,24.16,Clear,Medium,13,4,83.52,1,4.460947503201024,30-40 min,13-20 years
TRIP-03769,TRK-048,DRV-034,2026-11-19,Mine_D,Railway_Yard_A,127.83,21.44,27.78,43.0,32.43,28.85,Cloudy,Low,5,4,80.76,0,4.601511879049676,30-40 min,4-7 years
TRIP-03365,TRK-052,DRV-107,2026-11-19,Mine_A,Railway_Yard_A,56.17,24.25,14.53,43.24,39.47,25.45,Clear,Medium,9,3,78.69,0,3.865794907088782,30-40 min,8-12 years
TRIP-08189,TRK-087,DRV-114,2026-11-19,Mine_C,Railway_Yard_B,23.24,25.34,10.09,41.34,29.13,23.23,Cloudy,High,9,3,80.51,0,2.303270564915758,Under 30 min,8-12 years
TRIP-03739,TRK-039,DRV-096,2026-11-19,Mine_D,Power_Plant_B,98.97,33.48,27.4,24.52,30.34,22.69,Rain,High,18,1,89.82,1,3.6120437956204383,30-40 min,13-20 years
TRIP-02520,TRK-027,DRV-184,2026-11-19,Mine_B,Railway_Yard_B,121.72,16.66,24.37,50.06,47.18,27.06,Cloudy,Medium,1,0,81.71,1,4.994665572425113,40-50 min,1-3 years
TRIP-03683,TRK-084,DRV-067,2026-11-19,Mine_D,Railway_Yard_A,90.75,38.06,21.4,44.08,44.4,29.75,Clear,High,18,2,77.19,0,4.240654205607477,40-50 min,13-20 years
TRIP-03334,TRK-005,DRV-043,2026-11-19,Mine_B,Power_Plant_B,39.05,32.67,15.24,50.05,34.42,25.68,Rain,Low,3,1,85.03,1,2.562335958005249,30-40 min,1-3 years
TRIP-07866,TRK-041,DRV-109,2026-11-19,Mine_B,Railway_Yard_A,28.83,27.88,9.14,68.12,19.48,25.54,Clear,Low,4,2,86.55,0,3.154266958424507,Under 30 min,4-7 years
TRIP-01191,TRK-031,DRV-163,2026-11-19,Mine_C,Railway_Yard_A,145.76,15.63,29.01,39.02,23.29,31.21,Heavy_Rain,Low,3,4,81.35,0,5.024474319200275,Under 30 min,1-3 years
TRIP-01656,TRK-030,DRV-014,2026-11-19,Mine_C,Railway_Yard_B,140.15,36.53,32.06,42.72,26.24,21.52,Clear,High,19,6,92.92,1,4.371490954460387,Under 30 min,13-20 years
TRIP-05537,TRK-096,DRV-164,2026-11-19,Mine_C,Power_Plant_A,55.75,27.96,16.64,54.52,38.96,22.14,Clear,Medium,10,3,76.9,1,3.3503605769230766,30-40 min,8-12 years
TRIP-07600,TRK-061,DRV-046,2026-11-19,Mine_D,Power_Plant_A,101.2,17.36,18.39,36.1,41.31,29.05,Clear,Medium,5,1,84.87,1,5.502990755845568,40-50 min,4-7 years
TRIP-09729,TRK-005,DRV-170,2026-11-19,Mine_A,Power_Plant_B,70.31,37.58,22.62,59.67,35.86,26.73,Clear,Low,9,6,77.63,1,3.108311229000884,30-40 min,8-12 years
TRIP-07192,TRK-049,DRV-070,2026-11-19,Mine_A,Railway_Yard_A,32.9,32.17,14.84,44.74,40.7,21.54,Cloudy,Medium,14,4,73.16,0,2.2169811320754715,40-50 min,13-20 years
TRIP-03953,TRK-007,DRV-037,2026-11-19,Mine_C,Power_Plant_B,47.74,21.81,11.47,39.49,33.5,20.61,Cloudy,High,11,4,93.1,0,4.162162162162162,30-40 min,8-12 years
TRIP-00099,TRK-053,DRV-187,2026-11-19,Mine_C,Power_Plant_A,35.56,30.78,12.16,53.45,24.73,27.79,Rain,Low,10,2,69.77,0,2.924342105263158,Under 30 min,8-12 years
TRIP-05196,TRK-083,DRV-152,2026-11-20,Mine_A,Railway_Yard_A,32.55,19.29,10.1,41.3,37.53,28.53,Heavy_Rain,Low,9,3,81.93,0,3.2227722772277225,30-40 min,8-12 years
TRIP-09725,TRK-072,DRV-171,2026-11-20,Mine_D,Power_Plant_A,62.23,33.34,12.05,52.76,32.66,15.91,Clear,Low,7,2,74.54,0,5.164315352697095,30-40 min,4-7 years
TRIP-01315,TRK-061,DRV-086,2026-11-20,Mine_B,Railway_Yard_A,32.77,29.58,11.92,44.07,34.45,22.32,Cloudy,Medium,12,5,83.1,0,2.7491610738255035,30-40 min,8-12 years
TRIP-06191,TRK-059,DRV-057,2026-11-20,Mine_A,Railway_Yard_B,114.58,35.07,27.38,38.5,30.58,22.71,Rain,Medium,15,2,73.84,1,4.184806428049671,30-40 min,13-20 years
TRIP-03442,TRK-025,DRV-181,2026-11-20,Mine_B,Railway_Yard_A,132.33,38.38,31.31,36.59,53.37,28.84,Heavy_Rain,Medium,20,0,89.34,0,4.226445225167678,Over 50 min,13-20 years
TRIP-07682,TRK-084,DRV-032,2026-11-20,Mine_A,Railway_Yard_A,120.37,35.25,32.17,26.08,52.05,27.14,Heavy_Rain,Low,13,4,87.05,0,3.741684799502642,Over 50 min,13-20 years
TRIP-04368,TRK-099,DRV-137,2026-11-20,Mine_C,Railway_Yard_B,142.86,31.07,29.85,50.88,38.93,22.26,Clear,Low,14,2,96.13,0,4.785929648241206,30-40 min,13-20 years
TRIP-03099,TRK-090,DRV-065,2026-11-20,Mine_D,Railway_Yard_B,140.44,29.63,31.95,42.83,23.57,28.74,Clear,Medium,17,3,79.11,0,4.395618153364632,Under 30 min,13-20 years
TRIP-00961,TRK-086,DRV-113,2026-11-20,Mine_B,Power_Plant_A,128.25,18.84,28.84,64.56,38.77,19.68,Clear,Low,10,2,75.93,0,4.4469486823855755,30-40 min,8-12 years
TRIP-09367,TRK-031,DRV-127,2026-11-20,Mine_B,Railway_Yard_A,24.88,39.85,13.12,41.96,40.58,21.34,Clear,Medium,20,3,82.24,1,1.8963414634146343,40-50 min,13-20 years
TRIP-05621,TRK-081,DRV-167,2026-11-20,Mine_B,Power_Plant_A,49.74,22.1,14.89,64.7,27.47,25.98,Clear,Low,2,5,83.94,0,3.340496977837475,Under 30 min,1-3 years
TRIP-03449,TRK-048,DRV-064,2026-11-20,Mine_A,Railway_Yard_B,119.76,21.28,23.45,55.4,28.34,26.7,Cloudy,Low,8,3,74.16,0,5.107036247334755,Under 30 min,8-12 years
TRIP-04003,TRK-013,DRV-068,2026-11-20,Mine_A,Railway_Yard_B,30.99,28.25,10.81,42.93,37.53,25.46,Clear,High,4,4,86.78,0,2.8667900092506935,30-40 min,4-7 years
TRIP-03331,TRK-020,DRV-143,2026-11-20,Mine_C,Power_Plant_A,109.46,19.94,21.35,42.23,47.31,24.23,Clear,High,10,5,87.22,1,5.126932084309133,40-50 min,8-12 years
TRIP-01106,TRK-060,DRV-155,2026-11-20,Mine_B,Railway_Yard_A,72.28,34.37,24.47,35.33,31.67,28.78,Heavy_Rain,Medium,7,2,78.8,0,2.9538210053126277,30-40 min,4-7 years
TRIP-00565,TRK-013,DRV-119,2026-11-20,Mine_B,Power_Plant_A,21.18,35.72,14.31,48.83,35.34,22.7,Clear,Medium,15,4,80.54,0,1.4800838574423478,30-40 min,13-20 years
TRIP-02730,TRK-086,DRV-125,2026-11-20,Mine_B,Power_Plant_B,121.02,24.83,23.97,43.7,48.08,26.78,Cloudy,Low,17,2,75.17,0,5.048811013767209,40-50 min,13-20 years
TRIP-08925,TRK-087,DRV-092,2026-11-20,Mine_D,Railway_Yard_B,138.46,25.2,29.19,49.09,38.65,28.16,Cloudy,Medium,1,1,90.59,1,4.743405275779376,30-40 min,1-3 years
TRIP-07834,TRK-007,DRV-143,2026-11-20,Mine_B,Power_Plant_A,101.13,38.59,26.28,58.5,34.6,24.33,Clear,Low,4,4,92.5,0,3.8481735159817347,30-40 min,4-7 years
TRIP-06880,TRK-043,DRV-021,2026-11-20,Mine_C,Railway_Yard_A,87.11,37.82,21.3,58.45,25.33,27.89,Cloudy,Low,19,4,75.39,0,4.089671361502347,Under 30 min,13-20 years
TRIP-03653,TRK-068,DRV-071,2026-11-20,Mine_B,Railway_Yard_B,36.0,33.18,15.84,50.19,36.86,20.52,Clear,Low,5,3,79.23,0,2.272727272727273,30-40 min,4-7 years
TRIP-02944,TRK-019,DRV-029,2026-11-20,Mine_B,Railway_Yard_A,43.48,25.18,13.59,28.88,43.06,21.11,Heavy_Rain,High,20,5,79.48,1,3.1994113318616626,40-50 min,13-20 years
TRIP-00553,TRK-061,DRV-185,2026-11-20,Mine_B,Railway_Yard_A,77.84,25.67,19.81,31.51,30.82,17.18,Clear,High,19,0,72.43,0,3.9293286219081276,30-40 min,13-20 years
TRIP-01081,TRK-010,DRV-117,2026-11-20,Mine_D,Power_Plant_B,32.35,22.22,13.25,45.65,32.17,12.89,Clear,Medium,14,0,85.11,0,2.4415094339622643,30-40 min,13-20 years
TRIP-04419,TRK-043,DRV-024,2026-11-20,Mine_A,Railway_Yard_B,129.77,15.6,24.22,53.38,43.83,23.09,Clear,Low,8,5,85.02,0,5.357968620974402,40-50 min,8-12 years
TRIP-05112,TRK-093,DRV-097,2026-11-20,Mine_B,Power_Plant_B,101.21,34.33,23.07,64.98,30.99,23.28,Clear,Low,19,1,76.63,0,4.387082791504118,30-40 min,13-20 years
TRIP-01467,TRK-086,DRV-088,2026-11-21,Mine_A,Railway_Yard_B,70.9,15.1,13.86,39.32,54.15,28.09,Rain,Low,17,4,75.94,0,5.115440115440116,Over 50 min,13-20 years
TRIP-00011,TRK-088,DRV-076,2026-11-21,Mine_B,Railway_Yard_A,78.24,16.78,17.6,42.02,27.61,27.28,Cloudy,Medium,14,4,77.02,1,4.445454545454544,Under 30 min,13-20 years
TRIP-09778,TRK-019,DRV-184,2026-11-21,Mine_B,Power_Plant_A,82.58,35.72,27.2,20.0,32.83,19.26,Heavy_Rain,High,20,5,81.95,1,3.036029411764706,30-40 min,13-20 years
TRIP-01015,TRK-070,DRV-148,2026-11-21,Mine_A,Power_Plant_A,75.69,38.42,22.14,31.23,35.6,27.04,Rain,Medium,1,2,69.98,1,3.4186991869918697,30-40 min,1-3 years
TRIP-00953,TRK-036,DRV-082,2026-11-21,Mine_B,Power_Plant_A,28.73,17.63,7.74,61.1,42.61,31.29,Cloudy,Low,10,4,79.25,0,3.7118863049095605,40-50 min,8-12 years
TRIP-00958,TRK-079,DRV-065,2026-11-21,Mine_B,Power_Plant_A,110.33,21.46,23.0,50.27,29.75,19.23,Cloudy,Low,12,3,76.62,0,4.796956521739131,Under 30 min,8-12 years
TRIP-03372,TRK-075,DRV-015,2026-11-21,Mine_B,Power_Plant_A,61.95,29.99,18.11,34.4,47.47,25.59,Heavy_Rain,Low,7,3,89.62,1,3.4207620099392604,40-50 min,4-7 years
TRIP-06566,TRK-072,DRV-038,2026-11-21,Mine_D,Railway_Yard_A,121.63,23.55,25.22,39.28,53.01,26.58,Heavy_Rain,Low,20,4,86.92,1,4.822759714512292,Over 50 min,13-20 years
TRIP-02286,TRK-092,DRV-182,2026-11-21,Mine_A,Power_Plant_A,29.86,24.75,8.72,51.14,27.8,21.68,Clear,Low,1,4,85.97,0,3.424311926605504,Under 30 min,1-3 years
TRIP-02490,TRK-042,DRV-138,2026-11-21,Mine_B,Railway_Yard_B,85.09,15.94,15.24,49.77,15.0,24.41,Clear,Low,14,4,75.68,0,5.583333333333333,Under 30 min,13-20 years
TRIP-09669,TRK-067,DRV-139,2026-11-21,Mine_C,Railway_Yard_B,149.24,19.84,30.37,46.49,39.66,28.35,Clear,Medium,14,2,75.86,0,4.914059927560093,30-40 min,13-20 years
TRIP-07356,TRK-006,DRV-051,2026-11-21,Mine_C,Power_Plant_A,102.8,24.98,21.64,45.62,48.57,23.28,Rain,Low,14,2,84.19,0,4.750462107208873,40-50 min,13-20 years
TRIP-00594,TRK-049,DRV-104,2026-11-21,Mine_D,Power_Plant_A,35.33,35.86,15.82,30.94,29.39,26.03,Cloudy,Medium,17,5,90.14,0,2.2332490518331225,Under 30 min,13-20 years
TRIP-05191,TRK-039,DRV-142,2026-11-21,Mine_C,Power_Plant_B,29.0,32.74,11.61,42.18,47.96,28.67,Rain,Low,13,2,79.69,0,2.497846683893196,40-50 min,13-20 years
TRIP-06571,TRK-023,DRV-179,2026-11-21,Mine_C,Railway_Yard_A,115.85,35.2,24.03,57.36,38.48,23.43,Clear,Low,3,1,73.73,0,4.821057012068247,30-40 min,1-3 years
TRIP-07406,TRK-056,DRV-134,2026-11-21,Mine_C,Power_Plant_B,65.64,21.53,12.51,46.19,38.07,32.62,Rain,Low,10,2,83.9,0,5.247002398081535,30-40 min,8-12 years
TRIP-07403,TRK-034,DRV-021,2026-11-21,Mine_A,Railway_Yard_B,52.09,27.33,16.09,49.85,39.65,25.83,Clear,Low,11,1,82.79,0,3.237414543194531,30-40 min,8-12 years
TRIP-09994,TRK-093,DRV-052,2026-11-21,Mine_C,Railway_Yard_B,45.51,34.02,14.77,46.6,44.08,31.62,Clear,Medium,17,1,100.0,0,3.08124576844956,40-50 min,13-20 years
TRIP-01843,TRK-094,DRV-188,2026-11-21,Mine_B,Railway_Yard_A,54.85,28.92,14.65,66.68,32.38,24.61,Clear,Low,7,5,72.68,0,3.744027303754266,30-40 min,4-7 years
TRIP-03632,TRK-012,DRV-031,2026-11-21,Mine_B,Railway_Yard_A,37.68,32.97,10.27,64.13,32.27,23.92,Clear,Low,5,6,82.16,1,3.6689386562804285,30-40 min,4-7 years
TRIP-03725,TRK-067,DRV-052,2026-11-21,Mine_D,Railway_Yard_B,90.46,20.33,18.46,50.66,27.4,24.44,Cloudy,Low,4,2,98.95,0,4.90032502708559,Under 30 min,4-7 years
TRIP-03251,TRK-063,DRV-022,2026-11-21,Mine_B,Power_Plant_B,148.23,26.89,29.84,50.25,26.67,30.35,Clear,Low,7,2,88.04,0,4.967493297587131,Under 30 min,4-7 years
TRIP-08810,TRK-094,DRV-018,2026-11-22,Mine_D,Power_Plant_A,50.57,18.01,19.3,23.39,26.0,28.96,Heavy_Rain,High,15,2,81.03,0,2.62020725388601,Under 30 min,13-20 years
TRIP-02149,TRK-002,DRV-200,2026-11-22,Mine_A,Railway_Yard_A,93.1,20.88,22.54,58.94,37.13,27.41,Clear,Low,2,4,88.01,0,4.130434782608695,30-40 min,1-3 years
TRIP-03707,TRK-025,DRV-145,2026-11-22,Mine_B,Railway_Yard_B,58.87,25.31,16.08,35.01,27.08,15.2,Clear,High,3,5,88.58,1,3.6610696517412937,Under 30 min,1-3 years
TRIP-05871,TRK-055,DRV-088,2026-11-22,Mine_D,Power_Plant_B,82.36,38.26,22.39,55.72,37.21,26.1,Clear,Low,1,3,80.5,0,3.678427869584636,30-40 min,1-3 years
TRIP-07303,TRK-003,DRV-034,2026-11-22,Mine_D,Railway_Yard_B,43.37,33.29,13.06,47.25,37.61,15.91,Cloudy,Low,3,5,81.74,1,3.320826952526799,30-40 min,1-3 years
TRIP-08041,TRK-007,DRV-176,2026-11-22,Mine_B,Power_Plant_B,131.05,27.12,23.07,51.91,49.8,29.0,Clear,Medium,4,1,95.3,0,5.680537494581708,40-50 min,4-7 years
TRIP-00619,TRK-049,DRV-033,2026-11-22,Mine_B,Power_Plant_B,96.89,24.3,21.79,56.58,40.12,32.66,Clear,Medium,5,3,76.96,0,4.4465351078476365,40-50 min,4-7 years
TRIP-03724,TRK-067,DRV-106,2026-11-22,Mine_C,Railway_Yard_A,83.44,38.41,20.55,57.89,39.71,33.38,Clear,Medium,9,2,84.27,1,4.060340632603406,30-40 min,8-12 years
TRIP-03996,TRK-017,DRV-093,2026-11-22,Mine_D,Power_Plant_A,136.42,15.82,26.4,46.08,18.26,29.41,Clear,Medium,1,2,76.61,1,5.167424242424242,Under 30 min,1-3 years
TRIP-05511,TRK-088,DRV-166,2026-11-22,Mine_A,Power_Plant_A,85.19,25.03,18.3,44.15,30.24,24.94,Clear,Medium,20,2,79.46,0,4.655191256830601,30-40 min,13-20 years
TRIP-01688,TRK-052,DRV-097,2026-11-22,Mine_C,Railway_Yard_A,72.78,19.14,16.37,55.03,30.46,20.94,Clear,Low,8,2,71.96,0,4.445937690897984,30-40 min,8-12 years
TRIP-06972,TRK-060,DRV-197,2026-11-22,Mine_D,Power_Plant_A,41.32,37.9,16.15,52.64,25.26,28.99,Cloudy,Low,3,3,63.71,0,2.558513931888545,Under 30 min,1-3 years
TRIP-01049,TRK-057,DRV-118,2026-11-22,Mine_C,Power_Plant_A,54.24,38.19,17.39,54.97,46.23,28.95,Clear,Medium,2,1,74.86,0,3.119033927544566,40-50 min,1-3 years
TRIP-09675,TRK-015,DRV-083,2026-11-22,Mine_D,Power_Plant_B,21.04,34.14,13.58,28.02,33.72,28.16,Cloudy,High,3,7,71.39,1,1.5493372606774667,30-40 min,1-3 years
TRIP-09817,TRK-006,DRV-181,2026-11-22,Mine_B,Power_Plant_B,129.07,25.9,31.18,25.17,23.38,25.96,Rain,High,13,0,78.04,1,4.13951250801796,Under 30 min,13-20 years
TRIP-02852,TRK-073,DRV-145,2026-11-22,Mine_B,Railway_Yard_B,65.19,30.19,15.96,53.59,38.72,23.68,Clear,Medium,20,2,79.06,1,4.084586466165413,30-40 min,13-20 years
TRIP-05118,TRK-078,DRV-024,2026-11-22,Mine_A,Railway_Yard_A,105.39,29.61,21.92,53.51,34.7,23.43,Clear,Medium,1,0,77.46,0,4.80793795620438,30-40 min,1-3 years
TRIP-06276,TRK-004,DRV-051,2026-11-22,Mine_B,Railway_Yard_B,73.46,29.41,22.64,36.95,36.8,24.88,Heavy_Rain,Low,4,4,70.0,1,3.244699646643109,30-40 min,4-7 years
TRIP-09889,TRK-073,DRV-075,2026-11-22,Mine_C,Railway_Yard_B,83.3,39.19,21.77,47.43,29.98,28.34,Cloudy,Low,2,3,79.8,0,3.8263665594855305,Under 30 min,1-3 years
TRIP-07938,TRK-051,DRV-077,2026-11-22,Mine_C,Railway_Yard_B,36.69,22.28,11.16,50.83,27.06,27.72,Cloudy,Medium,13,2,81.66,0,3.2876344086021505,Under 30 min,13-20 years
TRIP-07038,TRK-045,DRV-158,2026-11-22,Mine_A,Railway_Yard_A,109.11,26.37,22.45,44.75,36.92,20.83,Clear,Medium,9,4,86.81,1,4.860133630289533,30-40 min,8-12 years
TRIP-04173,TRK-036,DRV-141,2026-11-22,Mine_D,Railway_Yard_A,42.42,21.14,11.34,48.92,25.44,25.78,Cloudy,Medium,9,5,77.9,1,3.740740740740741,Under 30 min,8-12 years
TRIP-04964,TRK-074,DRV-094,2026-11-22,Mine_D,Power_Plant_A,31.5,21.14,10.05,67.33,28.67,19.7,Clear,Low,2,4,91.78,0,3.134328358208955,Under 30 min,1-3 years
TRIP-05667,TRK-062,DRV-083,2026-11-22,Mine_C,Power_Plant_B,51.79,29.93,18.31,31.47,26.96,25.76,Heavy_Rain,Medium,10,1,84.76,1,2.828509011469143,Under 30 min,8-12 years
TRIP-06318,TRK-016,DRV-103,2026-11-23,Mine_D,Power_Plant_A,92.47,22.88,21.34,60.2,23.58,32.18,Clear,Low,13,3,83.04,0,4.333177132146204,Under 30 min,13-20 years
TRIP-09297,TRK-046,DRV-005,2026-11-23,Mine_B,Power_Plant_B,59.8,36.5,17.24,41.91,23.9,27.74,Clear,High,10,3,84.16,1,3.468677494199536,Under 30 min,8-12 years
TRIP-04318,TRK-047,DRV-068,2026-11-23,Mine_A,Power_Plant_A,62.03,17.35,11.36,59.14,46.78,19.93,Clear,Low,14,5,96.02,0,5.460387323943662,40-50 min,13-20 years
TRIP-08960,TRK-051,DRV-129,2026-11-23,Mine_D,Power_Plant_A,37.86,19.0,10.22,60.42,43.0,23.47,Clear,Low,10,1,72.37,0,3.7045009784735807,40-50 min,8-12 years
TRIP-07123,TRK-063,DRV-075,2026-11-23,Mine_A,Railway_Yard_A,69.26,39.14,19.63,57.96,24.2,25.12,Clear,Low,10,0,93.22,0,3.5282730514518597,Under 30 min,8-12 years
TRIP-04330,TRK-027,DRV-146,2026-11-23,Mine_C,Railway_Yard_B,27.13,36.58,9.36,43.84,36.52,25.89,Clear,High,1,1,86.3,1,2.8985042735042734,30-40 min,1-3 years
TRIP-08457,TRK-082,DRV-073,2026-11-23,Mine_A,Power_Plant_B,56.71,37.18,14.47,56.61,21.41,23.0,Cloudy,Low,8,2,79.96,1,3.919143054595715,Under 30 min,8-12 years
TRIP-05913,TRK-061,DRV-127,2026-11-23,Mine_A,Power_Plant_B,91.75,19.8,18.86,42.17,40.72,19.73,Cloudy,Medium,14,3,96.72,1,4.864793213149523,40-50 min,13-20 years
TRIP-06317,TRK-016,DRV-043,2026-11-23,Mine_C,Power_Plant_A,106.34,28.37,24.6,28.1,25.7,27.94,Rain,High,2,1,77.64,1,4.322764227642276,Under 30 min,1-3 years
TRIP-07786,TRK-021,DRV-022,2026-11-23,Mine_C,Power_Plant_B,141.77,39.23,32.86,38.13,35.71,20.92,Cloudy,Medium,11,3,79.9,0,4.314363968350579,30-40 min,8-12 years
TRIP-02441,TRK-049,DRV-147,2026-11-23,Mine_C,Railway_Yard_A,144.84,37.57,32.41,20.56,50.19,24.97,Rain,High,7,6,90.19,1,4.468991052144401,Over 50 min,4-7 years
TRIP-00511,TRK-047,DRV-016,2026-11-23,Mine_B,Railway_Yard_A,31.68,19.67,7.5,51.53,38.14,18.97,Clear,Medium,11,1,86.61,0,4.224,30-40 min,8-12 years
TRIP-01256,TRK-054,DRV-089,2026-11-23,Mine_D,Railway_Yard_B,130.8,23.42,27.61,39.98,23.1,28.64,Clear,Low,20,2,74.33,0,4.737413980441869,Under 30 min,13-20 years
TRIP-09516,TRK-040,DRV-123,2026-11-23,Mine_B,Power_Plant_B,48.7,32.3,11.22,55.61,29.66,26.64,Clear,Low,10,3,76.59,0,4.340463458110517,Under 30 min,8-12 years
TRIP-06350,TRK-043,DRV-199,2026-11-23,Mine_A,Power_Plant_A,144.98,37.13,28.92,53.51,45.1,20.62,Cloudy,Low,8,2,86.59,1,5.013139695712309,40-50 min,8-12 years
TRIP-09052,TRK-064,DRV-046,2026-11-23,Mine_D,Power_Plant_A,64.17,33.81,17.72,48.94,49.72,21.68,Clear,Medium,4,4,73.43,0,3.6213318284424383,40-50 min,4-7 years
TRIP-03045,TRK-100,DRV-072,2026-11-23,Mine_B,Railway_Yard_A,102.05,32.26,25.83,62.17,29.2,28.73,Cloudy,Low,6,2,68.07,1,3.950832365466512,Under 30 min,4-7 years
TRIP-05762,TRK-095,DRV-173,2026-11-23,Mine_A,Power_Plant_A,51.42,19.61,8.42,41.25,34.31,22.84,Cloudy,Medium,1,0,79.88,1,6.106888361045131,30-40 min,1-3 years
TRIP-02755,TRK-032,DRV-120,2026-11-23,Mine_C,Power_Plant_B,78.84,18.12,20.98,27.47,28.24,20.61,Cloudy,High,8,3,86.7,1,3.7578646329837944,Under 30 min,8-12 years
TRIP-02337,TRK-078,DRV-139,2026-11-23,Mine_A,Power_Plant_A,93.18,30.41,23.61,52.16,42.73,24.94,Clear,Medium,2,4,85.23,0,3.9466327827191874,40-50 min,1-3 years
TRIP-07919,TRK-088,DRV-199,2026-11-23,Mine_C,Railway_Yard_B,114.43,20.05,21.65,65.02,26.74,21.21,Clear,Medium,10,0,85.64,0,5.285450346420324,Under 30 min,8-12 years
TRIP-02172,TRK-045,DRV-005,2026-11-23,Mine_A,Power_Plant_B,70.51,16.6,18.2,60.97,41.36,22.79,Clear,Low,1,4,85.63,0,3.8741758241758246,40-50 min,1-3 years
