Trip_ID,Truck_ID,Driver_ID,Date,Mine,Destination,Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Delay
TRIP-04045,TRK-028,DRV-078,2026-11-08,Mine_A,Railway_Yard_A,90.46,17.34,17.52,51.01,15.2,28.78,Rain,Low,1,4,75.92,0
TRIP-04069,TRK-095,DRV-180,2026-11-08,Mine_C,Railway_Yard_A,57.7,38.56,16.44,35.21,36.46,25.29,Rain,Low,15,2,86.06,0
TRIP-00777,TRK-046,DRV-099,2026-11-08,Mine_B,Railway_Yard_B,122.27,15.8,20.9,35.97,30.61,25.48,Rain,Low,10,3,87.84,0
TRIP-09747,TRK-078,DRV-004,2026-11-08,Mine_C,Railway_Yard_A,129.64,30.1,28.48,35.01,24.6,24.78,Clear,Medium,1,2,82.28,0
TRIP-07649,TRK-043,DRV-046,2026-11-08,Mine_D,Power_Plant_B,106.58,25.9,26.37,22.9,47.62,22.85,Heavy_Rain,Medium,14,2,80.31,1
TRIP-09360,TRK-033,DRV-138,2026-11-08,Mine_A,Railway_Yard_A,135.2,33.19,27.26,44.24,30.17,20.98,Cloudy,Low,9,3,85.58,0
TRIP-00831,TRK-077,DRV-172,2026-11-08,Mine_C,Railway_Yard_A,35.59,34.21,15.13,35.2,22.55,19.32,Rain,High,11,0,71.39,1
TRIP-06069,TRK-008,DRV-191,2026-11-08,Mine_C,Railway_Yard_A,105.61,21.79,21.47,46.06,38.3,20.46,Cloudy,Medium,5,3,86.31,0
TRIP-00201,TRK-009,DRV-102,2026-11-08,Mine_A,Power_Plant_A,31.39,19.03,10.1,47.55,29.05,27.62,Cloudy,Low,3,4,83.12,0
TRIP-01876,TRK-033,DRV-033,2026-11-08,Mine_B,Power_Plant_B,50.4,33.58,15.95,25.09,26.89,16.57,Rain,High,5,4,88.22,0
TRIP-02955,TRK-005,DRV-162,2026-11-08,Mine_B,Railway_Yard_B,100.77,27.36,21.21,44.75,32.21,18.6,Rain,Low,15,2,72.25,1
TRIP-04807,TRK-070,DRV-021,2026-11-08,Mine_B,Power_Plant_A,99.54,24.68,20.34,41.84,34.13,30.01,Clear,High,11,4,87.52,1
TRIP-04139,TRK-042,DRV-054,2026-11-08,Mine_B,Railway_Yard_A,62.47,17.36,14.12,52.08,42.02,27.39,Rain,Low,14,5,90.47,0
TRIP-07944,TRK-057,DRV-032,2026-11-09,Mine_D,Railway_Yard_B,94.55,19.82,18.31,53.05,51.37,28.05,Clear,Low,17,6,93.43,0
TRIP-07895,TRK-057,DRV-060,2026-11-09,Mine_A,Railway_Yard_B,103.62,20.46,22.23,64.7,28.68,17.22,Clear,Low,19,1,93.41,0
TRIP-00775,TRK-029,DRV-183,2026-11-09,Mine_B,Railway_Yard_A,142.1,21.76,28.37,36.16,32.02,23.85,Clear,Medium,19,3,86.76,0
TRIP-03890,TRK-027,DRV-079,2026-11-09,Mine_B,Power_Plant_A,128.42,17.88,28.79,26.26,42.07,25.24,Rain,Medium,13,3,68.27,1
TRIP-06176,TRK-099,DRV-111,2026-11-09,Mine_D,Railway_Yard_A,47.93,25.57,16.89,48.16,42.32,17.79,Clear,Medium,7,2,93.58,1
TRIP-08574,TRK-092,DRV-032,2026-11-09,Mine_A,Power_Plant_B,31.81,18.73,6.68,39.14,21.56,24.57,Clear,Medium,5,6,100.0,0
TRIP-02476,TRK-011,DRV-049,2026-11-09,Mine_C,Railway_Yard_A,41.09,18.5,10.49,34.89,32.23,26.77,Cloudy,Low,2,0,77.95,0
TRIP-06768,TRK-018,DRV-078,2026-11-09,Mine_C,Power_Plant_A,56.75,34.46,19.72,22.39,31.08,27.38,Heavy_Rain,Medium,14,5,91.16,0
TRIP-08003,TRK-089,DRV-124,2026-11-09,Mine_C,Railway_Yard_B,116.23,34.98,32.17,27.38,35.07,20.3,Rain,Medium,14,4,75.75,1
TRIP-05444,TRK-094,DRV-107,2026-11-09,Mine_C,Power_Plant_B,137.78,30.21,28.82,64.59,32.92,29.89,Cloudy,Low,1,2,84.62,0
TRIP-05365,TRK-074,DRV-106,2026-11-09,Mine_A,Power_Plant_A,58.65,16.82,14.03,44.38,26.91,28.61,Cloudy,Low,6,2,94.79,0
TRIP-06844,TRK-008,DRV-193,2026-11-09,Mine_D,Railway_Yard_A,61.21,33.47,14.45,46.36,43.42,23.53,Clear,Low,9,1,88.42,0
TRIP-09431,TRK-047,DRV-147,2026-11-09,Mine_B,Power_Plant_B,60.47,24.42,15.12,58.41,36.45,28.66,Cloudy,Low,20,2,82.23,0
TRIP-07997,TRK-090,DRV-022,2026-11-09,Mine_D,Railway_Yard_A,43.64,34.72,15.11,58.41,33.71,23.57,Clear,High,16,3,71.16,1
TRIP-00321,TRK-054,DRV-074,2026-11-09,Mine_A,Railway_Yard_B,58.11,16.83,13.46,53.33,23.94,26.29,Clear,Medium,9,6,93.19,1
TRIP-02085,TRK-083,DRV-160,2026-11-09,Mine_D,Railway_Yard_B,41.14,35.29,14.37,59.32,50.01,23.29,Clear,Low,16,1,94.96,0
TRIP-02611,TRK-049,DRV-187,2026-11-09,Mine_D,Railway_Yard_B,107.19,24.2,24.11,39.0,44.84,27.27,Heavy_Rain,Low,18,5,94.9,1
TRIP-03481,TRK-099,DRV-052,2026-11-09,Mine_D,Railway_Yard_A,144.6,28.72,31.82,28.16,41.11,30.5,Rain,High,14,7,73.23,1
TRIP-02021,TRK-077,DRV-199,2026-11-09,Mine_D,Power_Plant_A,45.89,39.99,15.28,46.01,32.52,18.67,Clear,Medium,18,2,79.43,1
TRIP-09492,TRK-017,DRV-119,2026-11-09,Mine_C,Power_Plant_A,37.41,28.15,15.83,51.13,34.29,15.89,Clear,Low,4,3,80.78,0
TRIP-03718,TRK-073,DRV-005,2026-11-09,Mine_B,Power_Plant_B,84.88,26.1,19.02,39.51,36.09,35.0,Cloudy,High,7,5,84.51,1
TRIP-00170,TRK-013,DRV-097,2026-11-10,Mine_D,Railway_Yard_B,131.13,27.81,24.31,41.78,58.81,15.77,Rain,Medium,2,4,85.9,1
TRIP-05094,TRK-053,DRV-088,2026-11-10,Mine_A,Railway_Yard_B,48.7,26.54,12.35,36.87,40.86,24.16,Rain,Medium,19,5,84.75,1
TRIP-04499,TRK-004,DRV-176,2026-11-10,Mine_A,Power_Plant_A,20.52,33.16,9.48,37.89,45.05,26.9,Clear,High,6,2,76.95,0
TRIP-06789,TRK-006,DRV-124,2026-11-10,Mine_B,Power_Plant_B,119.22,22.44,23.3,65.95,36.59,22.93,Clear,Low,17,5,77.58,0
TRIP-00571,TRK-087,DRV-049,2026-11-10,Mine_A,Railway_Yard_B,119.29,16.09,21.95,52.23,27.44,30.51,Clear,Low,10,3,82.86,0
TRIP-06352,TRK-067,DRV-120,2026-11-10,Mine_C,Railway_Yard_A,113.19,38.79,26.13,41.38,31.85,32.32,Rain,Low,18,3,87.16,1
TRIP-09738,TRK-057,DRV-048,2026-11-10,Mine_D,Railway_Yard_A,71.59,32.82,17.45,47.8,26.86,31.79,Clear,Low,10,1,85.39,0
TRIP-05090,TRK-067,DRV-168,2026-11-10,Mine_B,Power_Plant_A,98.18,39.39,26.41,49.13,32.55,26.08,Clear,Low,20,2,84.52,0
TRIP-01178,TRK-097,DRV-031,2026-11-10,Mine_B,Railway_Yard_B,45.69,32.3,13.84,46.22,47.06,25.27,Clear,Low,20,3,83.65,0
TRIP-08481,TRK-089,DRV-166,2026-11-10,Mine_B,Railway_Yard_B,79.02,37.64,24.68,36.1,32.79,29.32,Rain,Low,2,3,74.74,1
TRIP-07760,TRK-090,DRV-195,2026-11-10,Mine_B,Railway_Yard_B,144.31,33.19,36.09,21.61,43.36,28.9,Rain,High,7,2,69.23,0
TRIP-09331,TRK-021,DRV-031,2026-11-10,Mine_B,Railway_Yard_B,140.47,21.64,29.92,33.93,33.8,33.62,Cloudy,High,18,3,86.05,1
TRIP-05411,TRK-074,DRV-105,2026-11-10,Mine_B,Railway_Yard_A,43.68,15.03,10.71,49.3,33.04,32.95,Cloudy,Low,5,6,78.3,0
TRIP-00339,TRK-048,DRV-153,2026-11-10,Mine_D,Railway_Yard_A,139.39,32.24,30.23,47.84,31.24,29.47,Cloudy,Low,18,3,84.95,0
TRIP-05032,TRK-006,DRV-133,2026-11-10,Mine_A,Power_Plant_B,69.94,23.64,13.93,52.13,31.67,19.64,Clear,Medium,14,2,83.41,0
TRIP-01307,TRK-071,DRV-047,2026-11-10,Mine_A,Railway_Yard_A,35.58,20.36,8.06,36.8,36.88,19.31,Rain,High,9,3,73.48,0
TRIP-02733,TRK-086,DRV-010,2026-11-10,Mine_C,Power_Plant_B,40.62,15.73,8.65,51.28,32.61,30.35,Clear,Medium,13,4,76.38,0
TRIP-00043,TRK-055,DRV-092,2026-11-10,Mine_A,Railway_Yard_A,85.3,27.53,21.54,58.12,36.92,24.23,Clear,Low,15,1,87.31,0
TRIP-02206,TRK-006,DRV-028,2026-11-10,Mine_D,Railway_Yard_A,27.5,24.1,8.75,46.94,45.81,22.37,Clear,Medium,7,3,65.23,0
TRIP-04890,TRK-062,DRV-127,2026-11-10,Mine_D,Power_Plant_A,54.11,35.33,14.45,63.7,42.81,21.57,Clear,Low,18,5,83.85,1
TRIP-05067,TRK-029,DRV-131,2026-11-10,Mine_D,Power_Plant_A,65.11,22.06,10.63,62.78,29.2,19.96,Clear,Low,16,5,77.29,0
TRIP-00768,TRK-063,DRV-168,2026-11-10,Mine_C,Railway_Yard_A,28.18,17.07,5.0,45.74,32.7,25.43,Clear,Low,1,3,89.84,0
TRIP-02136,TRK-021,DRV-161,2026-11-10,Mine_B,Power_Plant_B,44.17,37.49,16.62,25.65,37.83,14.58,Cloudy,High,12,1,91.71,1
TRIP-01619,TRK-013,DRV-160,2026-11-10,Mine_A,Railway_Yard_A,126.81,31.75,26.58,49.77,26.54,28.69,Cloudy,Medium,14,3,82.44,0
TRIP-05780,TRK-099,DRV-024,2026-11-10,Mine_B,Railway_Yard_A,83.14,28.63,21.07,65.75,43.86,20.49,Clear,Low,5,4,75.94,0
TRIP-03458,TRK-045,DRV-047,2026-11-11,Mine_A,Railway_Yard_A,41.18,21.1,13.46,52.55,36.09,30.98,Clear,Medium,1,2,98.53,0
TRIP-02663,TRK-025,DRV-188,2026-11-11,Mine_A,Power_Plant_A,134.56,29.7,26.64,38.64,15.0,12.72,Clear,Medium,12,1,82.46,0
TRIP-01844,TRK-037,DRV-086,2026-11-11,Mine_B,Railway_Yard_A,87.85,28.18,25.4,20.38,48.09,15.69,Heavy_Rain,Medium,2,7,80.84,1
TRIP-04758,TRK-069,DRV-020,2026-11-11,Mine_B,Railway_Yard_B,50.5,30.21,11.14,43.21,30.56,22.71,Cloudy,Low,2,3,74.26,0
TRIP-05599,TRK-077,DRV-061,2026-11-11,Mine_C,Railway_Yard_B,32.55,20.61,14.8,50.11,23.72,26.63,Cloudy,Medium,18,3,80.35,0
TRIP-01384,TRK-078,DRV-122,2026-11-11,Mine_C,Power_Plant_A,52.6,17.45,13.3,54.71,37.9,29.18,Cloudy,Low,10,4,88.4,0
TRIP-00026,TRK-076,DRV-116,2026-11-11,Mine_A,Power_Plant_A,65.27,22.31,16.23,29.43,29.5,28.24,Rain,High,8,2,84.35,0
TRIP-07132,TRK-012,DRV-075,2026-11-11,Mine_B,Railway_Yard_A,20.72,16.36,9.7,49.06,30.18,29.84,Clear,Medium,1,4,81.92,0
TRIP-01602,TRK-099,DRV-057,2026-11-11,Mine_C,Power_Plant_B,67.38,36.46,16.08,44.86,20.87,26.89,Clear,Low,14,4,86.59,0
TRIP-07329,TRK-008,DRV-034,2026-11-11,Mine_C,Railway_Yard_B,24.37,27.22,9.43,39.83,45.34,21.19,Cloudy,Medium,8,3,87.0,0
TRIP-02885,TRK-073,DRV-190,2026-11-11,Mine_C,Power_Plant_A,111.26,33.98,26.69,39.41,38.4,29.81,Clear,Medium,8,3,92.63,0
TRIP-03574,TRK-008,DRV-176,2026-11-11,Mine_D,Railway_Yard_A,133.81,15.63,22.42,47.74,33.07,32.59,Cloudy,Medium,11,1,82.02,1
TRIP-03886,TRK-062,DRV-089,2026-11-11,Mine_B,Power_Plant_A,128.13,21.48,24.08,42.09,40.52,27.99,Cloudy,Medium,19,4,83.12,1
TRIP-01495,TRK-029,DRV-112,2026-11-11,Mine_C,Railway_Yard_A,21.61,27.38,7.63,46.98,42.84,18.59,Cloudy,Low,2,0,94.25,0
TRIP-09501,TRK-074,DRV-108,2026-11-11,Mine_B,Power_Plant_B,70.57,34.81,18.82,55.96,25.56,27.27,Cloudy,Low,15,3,74.07,0
TRIP-04592,TRK-011,DRV-131,2026-11-11,Mine_A,Railway_Yard_A,128.89,36.0,31.08,44.6,20.16,26.62,Rain,Medium,10,4,86.42,0
TRIP-07062,TRK-093,DRV-087,2026-11-11,Mine_B,Railway_Yard_B,148.97,22.15,29.36,64.87,37.73,18.07,Clear,Low,3,5,70.24,0
TRIP-08162,TRK-080,DRV-104,2026-11-11,Mine_C,Railway_Yard_A,105.68,38.48,24.82,40.25,37.17,22.77,Cloudy,Low,2,1,96.22,1
TRIP-08557,TRK-040,DRV-032,2026-11-11,Mine_B,Railway_Yard_A,57.56,15.25,14.43,59.87,34.77,21.12,Clear,Medium,14,2,69.57,1
TRIP-05714,TRK-094,DRV-081,2026-11-11,Mine_D,Railway_Yard_A,98.66,36.13,19.86,37.62,37.45,29.93,Clear,Medium,3,2,93.26,0
TRIP-04178,TRK-044,DRV-034,2026-11-11,Mine_D,Power_Plant_A,110.3,27.98,24.48,38.48,39.63,20.87,Cloudy,Low,5,4,85.58,0
TRIP-00960,TRK-056,DRV-027,2026-11-11,Mine_B,Railway_Yard_A,130.44,34.2,27.2,48.24,39.97,27.88,Cloudy,Medium,13,2,86.43,0
TRIP-02922,TRK-082,DRV-117,2026-11-11,Mine_B,Railway_Yard_A,24.53,17.13,8.88,32.38,40.91,18.12,Rain,Medium,16,4,84.25,1
TRIP-01242,TRK-009,DRV-100,2026-11-11,Mine_B,Power_Plant_B,84.64,27.33,20.92,45.79,40.29,20.07,Rain,Low,8,4,80.03,0
TRIP-07634,TRK-036,DRV-122,2026-11-11,Mine_A,Railway_Yard_A,146.2,28.91,29.35,52.7,37.71,13.92,Cloudy,Low,19,1,74.46,1
TRIP-08952,TRK-036,DRV-136,2026-11-11,Mine_D,Railway_Yard_B,88.67,25.23,19.13,40.49,32.22,29.76,Clear,Medium,1,2,74.91,1
TRIP-05515,TRK-015,DRV-078,2026-11-11,Mine_A,Railway_Yard_A,53.77,34.77,11.58,65.86,48.63,24.81,Clear,Low,12,3,74.17,0
TRIP-08097,TRK-092,DRV-118,2026-11-11,Mine_D,Power_Plant_A,117.05,28.3,27.68,20.35,49.79,25.01,Rain,High,20,5,82.79,1
TRIP-08056,TRK-074,DRV-026,2026-11-12,Mine_B,Power_Plant_A,73.41,34.32,19.55,49.75,40.89,26.2,Cloudy,Low,14,1,77.92,0
TRIP-09017,TRK-081,DRV-140,2026-11-12,Mine_B,Railway_Yard_A,27.89,36.51,15.85,56.4,41.03,26.71,Clear,Low,1,1,79.28,0
TRIP-07524,TRK-071,DRV-001,2026-11-12,Mine_D,Power_Plant_B,67.43,29.76,21.05,27.44,35.9,19.38,Heavy_Rain,High,8,2,74.7,1
TRIP-06884,TRK-013,DRV-073,2026-11-12,Mine_B,Railway_Yard_B,60.49,37.25,18.86,57.97,42.69,24.58,Clear,Low,18,0,86.13,0
TRIP-01562,TRK-072,DRV-086,2026-11-12,Mine_B,Railway_Yard_A,132.24,33.92,30.42,45.9,36.8,26.98,Clear,Medium,9,5,76.71,1
TRIP-07127,TRK-099,DRV-011,2026-11-12,Mine_D,Railway_Yard_A,82.85,30.42,19.4,46.35,49.99,27.83,Cloudy,Low,12,3,77.22,0
TRIP-05774,TRK-050,DRV-131,2026-11-12,Mine_D,Railway_Yard_A,132.54,35.54,27.34,51.24,33.13,32.64,Cloudy,Medium,10,5,75.5,0
TRIP-05070,TRK-013,DRV-019,2026-11-12,Mine_C,Railway_Yard_B,44.71,24.16,12.35,47.32,49.81,22.84,Cloudy,Medium,8,4,85.22,0
TRIP-06826,TRK-079,DRV-181,2026-11-12,Mine_A,Power_Plant_A,78.83,25.43,19.39,32.22,28.25,34.6,Cloudy,High,9,1,81.42,1
TRIP-06275,TRK-032,DRV-074,2026-11-12,Mine_B,Railway_Yard_B,44.66,34.12,14.96,42.88,39.46,23.71,Clear,High,2,4,83.43,0
TRIP-09390,TRK-041,DRV-039,2026-11-12,Mine_A,Railway_Yard_B,59.39,31.39,14.08,53.97,46.52,25.83,Clear,Low,18,4,79.69,1
TRIP-03526,TRK-040,DRV-078,2026-11-12,Mine_D,Railway_Yard_B,87.25,20.92,16.6,47.26,33.69,25.78,Clear,Medium,8,3,74.18,0
TRIP-04097,TRK-082,DRV-151,2026-11-12,Mine_D,Power_Plant_A,146.12,26.14,28.65,39.65,42.02,20.52,Rain,Low,14,6,87.96,1
TRIP-06635,TRK-023,DRV-175,2026-11-12,Mine_A,Power_Plant_B,49.1,27.76,15.29,47.17,42.08,21.02,Cloudy,Low,5,2,81.12,1
TRIP-03062,TRK-047,DRV-071,2026-11-12,Mine_A,Railway_Yard_B,53.03,38.7,17.26,56.52,29.73,17.0,Clear,Low,10,3,79.07,0
TRIP-09202,TRK-097,DRV-110,2026-11-12,Mine_D,Railway_Yard_B,124.4,29.34,28.4,51.03,38.07,24.82,Cloudy,Low,10,2,73.86,0
TRIP-04727,TRK-013,DRV-089,2026-11-12,Mine_A,Power_Plant_B,90.14,36.99,22.87,51.21,42.39,26.65,Cloudy,Low,1,4,91.41,0
TRIP-06724,TRK-030,DRV-146,2026-11-12,Mine_B,Railway_Yard_A,88.17,38.07,23.86,30.58,38.27,25.48,Rain,Medium,12,1,81.49,0
TRIP-01249,TRK-011,DRV-093,2026-11-12,Mine_D,Railway_Yard_A,82.46,34.68,28.92,39.75,36.39,25.0,Heavy_Rain,Low,18,4,97.59,1
TRIP-02750,TRK-090,DRV-132,2026-11-12,Mine_B,Power_Plant_A,34.14,24.49,15.58,46.64,40.46,31.18,Heavy_Rain,Low,14,0,79.15,0
TRIP-09233,TRK-006,DRV-120,2026-11-12,Mine_B,Railway_Yard_A,45.64,35.9,15.92,47.28,35.39,27.99,Rain,Low,20,3,92.01,0
TRIP-09090,TRK-046,DRV-180,2026-11-12,Mine_C,Power_Plant_A,90.08,19.16,24.19,31.31,37.55,14.58,Rain,Medium,3,2,81.44,1
TRIP-04438,TRK-027,DRV-070,2026-11-12,Mine_C,Railway_Yard_A,59.74,30.16,20.13,20.0,39.56,33.09,Rain,High,15,1,77.73,0
TRIP-07624,TRK-032,DRV-044,2026-11-12,Mine_C,Railway_Yard_B,72.84,26.67,15.89,49.53,29.83,23.78,Cloudy,Medium,15,10,87.17,0
TRIP-05909,TRK-089,DRV-083,2026-11-12,Mine_B,Power_Plant_A,91.06,33.58,22.81,33.2,40.98,20.61,Rain,Medium,6,0,86.32,0
TRIP-06522,TRK-016,DRV-178,2026-11-12,Mine_D,Power_Plant_B,97.8,18.71,23.14,30.71,30.41,16.6,Rain,Low,11,5,88.3,0
TRIP-01159,TRK-039,DRV-186,2026-11-12,Mine_A,Power_Plant_B,95.62,38.89,29.41,45.6,40.96,24.29,Cloudy,Low,9,2,77.51,0
TRIP-07748,TRK-058,DRV-155,2026-11-12,Mine_D,Railway_Yard_A,52.91,20.48,8.69,49.79,26.44,29.47,Clear,Low,13,5,91.27,0
TRIP-05797,TRK-068,DRV-027,2026-11-12,Mine_A,Power_Plant_B,84.86,33.39,23.04,60.8,38.81,18.55,Clear,Low,11,2,65.8,0
TRIP-06234,TRK-021,DRV-144,2026-11-13,Mine_D,Railway_Yard_A,43.68,19.71,11.84,51.36,36.71,32.87,Rain,Low,11,4,75.0,0
TRIP-09437,TRK-060,DRV-069,2026-11-13,Mine_A,Railway_Yard_A,86.65,32.66,25.27,32.8,33.41,27.72,Rain,High,14,3,84.33,0
TRIP-06150,TRK-041,DRV-054,2026-11-13,Mine_C,Railway_Yard_A,59.47,38.71,24.91,25.21,15.0,28.46,Heavy_Rain,High,12,4,68.29,1
TRIP-03089,TRK-064,DRV-165,2026-11-13,Mine_C,Power_Plant_B,92.82,35.71,21.82,42.77,36.96,26.59,Clear,Medium,13,4,90.77,0
TRIP-00484,TRK-012,DRV-091,2026-11-13,Mine_C,Power_Plant_A,101.82,20.7,17.72,43.42,15.0,14.65,Cloudy,Low,10,5,89.7,0
TRIP-06452,TRK-059,DRV-073,2026-11-13,Mine_D,Railway_Yard_A,136.31,23.79,24.37,47.96,41.12,24.99,Cloudy,Low,6,5,68.71,1
TRIP-08994,TRK-002,DRV-152,2026-11-13,Mine_D,Railway_Yard_B,122.2,22.73,24.11,44.06,38.66,31.37,Clear,High,4,1,61.69,0
TRIP-02855,TRK-050,DRV-112,2026-11-13,Mine_A,Railway_Yard_B,65.19,23.71,14.59,49.65,32.18,25.32,Clear,Medium,7,1,63.61,0
TRIP-09606,TRK-050,DRV-151,2026-11-13,Mine_A,Power_Plant_A,118.65,27.48,25.14,44.01,28.16,32.21,Clear,Medium,11,0,74.18,1
TRIP-03272,TRK-074,DRV-168,2026-11-13,Mine_C,Railway_Yard_A,69.67,18.65,13.31,44.08,41.5,24.98,Cloudy,High,17,3,78.77,1
TRIP-08551,TRK-048,DRV-121,2026-11-13,Mine_B,Railway_Yard_B,82.42,27.69,15.45,42.66,17.91,26.17,Clear,High,18,3,92.6,0
TRIP-05179,TRK-031,DRV-164,2026-11-13,Mine_C,Power_Plant_A,128.31,19.65,24.42,38.3,34.44,17.92,Cloudy,Medium,7,1,79.41,0
TRIP-05628,TRK-095,DRV-176,2026-11-13,Mine_D,Power_Plant_B,61.77,33.67,16.14,41.99,29.58,19.95,Clear,High,10,7,76.68,0
TRIP-02660,TRK-021,DRV-052,2026-11-13,Mine_B,Power_Plant_A,26.22,16.05,8.63,55.17,26.18,28.67,Clear,Low,2,0,86.37,0
TRIP-02274,TRK-068,DRV-126,2026-11-13,Mine_B,Power_Plant_B,88.65,16.04,19.11,38.74,33.57,22.17,Rain,Low,11,3,76.01,0
TRIP-09038,TRK-042,DRV-027,2026-11-13,Mine_D,Power_Plant_B,149.01,36.22,29.4,61.76,29.78,31.47,Clear,Medium,5,2,74.0,0
TRIP-09799,TRK-002,DRV-002,2026-11-13,Mine_B,Power_Plant_B,99.35,36.58,23.89,45.85,32.82,24.89,Cloudy,Medium,14,4,86.71,0
TRIP-01429,TRK-086,DRV-060,2026-11-13,Mine_B,Railway_Yard_A,68.89,20.84,19.64,30.24,42.88,20.97,Heavy_Rain,Medium,20,1,88.03,1
TRIP-05551,TRK-011,DRV-081,2026-11-13,Mine_C,Railway_Yard_A,53.82,39.26,18.55,40.42,32.78,22.46,Rain,Low,12,4,98.94,0
TRIP-08262,TRK-042,DRV-164,2026-11-14,Mine_B,Power_Plant_B,78.77,19.11,19.41,30.61,41.4,28.78,Clear,Medium,10,3,91.08,0
TRIP-09973,TRK-047,DRV-133,2026-11-14,Mine_C,Power_Plant_A,103.78,21.64,18.79,46.1,21.54,24.41,Cloudy,Medium,20,2,84.35,0
TRIP-00214,TRK-062,DRV-107,2026-11-14,Mine_D,Railway_Yard_B,29.55,33.34,11.99,53.1,28.8,22.91,Cloudy,Low,11,2,92.85,0
TRIP-09937,TRK-036,DRV-019,2026-11-14,Mine_C,Railway_Yard_B,23.54,16.62,8.28,45.91,27.28,23.69,Clear,High,7,1,76.31,0
TRIP-09104,TRK-064,DRV-159,2026-11-14,Mine_A,Railway_Yard_A,25.91,19.11,6.68,41.07,41.2,16.6,Rain,Low,18,3,85.44,0
TRIP-06383,TRK-041,DRV-111,2026-11-14,Mine_D,Power_Plant_B,63.52,30.65,19.83,44.63,32.07,24.37,Rain,Low,12,1,86.4,0
TRIP-03615,TRK-041,DRV-108,2026-11-14,Mine_C,Power_Plant_B,36.93,26.57,13.22,45.55,39.66,26.62,Clear,High,1,1,78.36,1
TRIP-01258,TRK-057,DRV-198,2026-11-14,Mine_B,Railway_Yard_A,143.23,30.61,28.39,51.85,40.83,29.02,Cloudy,Low,9,1,76.25,0
TRIP-08732,TRK-031,DRV-187,2026-11-14,Mine_B,Power_Plant_A,41.35,38.75,13.83,39.43,38.04,20.22,Clear,High,10,0,73.57,0
TRIP-08504,TRK-045,DRV-112,2026-11-14,Mine_D,Power_Plant_B,23.42,27.92,11.59,37.73,37.78,30.8,Clear,High,4,1,83.51,0
TRIP-03213,TRK-057,DRV-135,2026-11-14,Mine_D,Power_Plant_A,127.1,38.69,29.71,41.64,30.09,19.38,Rain,Low,5,4,70.11,1
TRIP-03648,TRK-047,DRV-200,2026-11-14,Mine_B,Power_Plant_A,138.11,37.64,31.42,36.56,39.4,28.94,Clear,High,4,5,83.08,0
TRIP-09084,TRK-030,DRV-019,2026-11-14,Mine_B,Power_Plant_A,63.85,21.54,11.8,43.19,35.39,25.58,Clear,Medium,2,1,86.49,0
TRIP-02505,TRK-036,DRV-178,2026-11-14,Mine_D,Power_Plant_A,63.01,32.4,16.42,40.08,32.15,27.42,Rain,Medium,4,5,81.72,1
TRIP-09633,TRK-028,DRV-041,2026-11-14,Mine_C,Railway_Yard_A,110.91,32.56,25.72,54.64,30.99,28.19,Clear,Medium,16,2,86.53,0
TRIP-09627,TRK-076,DRV-175,2026-11-14,Mine_B,Railway_Yard_A,128.15,26.28,26.66,56.73,15.0,25.35,Cloudy,Low,13,2,74.36,0
TRIP-08349,TRK-077,DRV-084,2026-11-14,Mine_A,Power_Plant_B,29.2,35.24,10.7,43.47,28.84,25.09,Rain,High,14,2,76.74,0
TRIP-01355,TRK-074,DRV-004,2026-11-14,Mine_A,Power_Plant_B,36.28,36.44,12.03,45.55,21.16,22.34,Clear,Medium,1,2,86.88,0
TRIP-00176,TRK-066,DRV-128,2026-11-14,Mine_A,Power_Plant_B,96.38,29.18,26.77,47.26,36.77,32.81,Clear,Medium,12,1,61.87,0
TRIP-07639,TRK-087,DRV-155,2026-11-14,Mine_D,Power_Plant_B,146.4,34.24,32.18,50.17,39.91,31.62,Clear,Medium,17,2,88.94,1
TRIP-01836,TRK-074,DRV-012,2026-11-14,Mine_C,Railway_Yard_B,64.49,19.54,18.38,32.03,36.9,21.83,Cloudy,High,2,2,89.19,1
TRIP-04811,TRK-002,DRV-149,2026-11-14,Mine_A,Railway_Yard_B,115.33,39.12,26.94,47.33,39.36,28.82,Cloudy,Low,8,0,82.27,0
TRIP-00790,TRK-065,DRV-169,2026-11-14,Mine_D,Railway_Yard_A,147.48,33.18,31.74,34.59,38.62,20.27,Rain,High,14,4,94.14,1
TRIP-01589,TRK-087,DRV-050,2026-11-14,Mine_B,Railway_Yard_A,33.66,20.55,10.8,47.19,36.97,24.71,Rain,Low,10,2,86.24,0
TRIP-07306,TRK-077,DRV-095,2026-11-14,Mine_B,Railway_Yard_B,78.86,35.82,19.73,48.28,33.34,24.66,Clear,High,12,4,70.87,1
TRIP-07928,TRK-044,DRV-039,2026-11-14,Mine_C,Railway_Yard_A,88.72,37.93,23.24,59.81,40.35,20.77,Cloudy,Low,19,3,86.65,0
TRIP-01211,TRK-026,DRV-073,2026-11-14,Mine_C,Railway_Yard_A,36.91,28.04,16.83,20.0,34.05,17.48,Heavy_Rain,High,9,1,82.3,1
TRIP-01119,TRK-060,DRV-038,2026-11-14,Mine_A,Railway_Yard_A,32.32,16.51,10.22,54.79,37.47,22.19,Clear,Medium,5,4,77.47,0
